key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-508874024,Utilization of Raw Trimming Wastes to Fabricate Biocomposites: A Single Step Approach for Solid Waste Management,2025,,,Journal of the American Leather Chemists Association,00029726 (ISSN),120,5,243-250,"Inbaraj, A.S. and Jayakumar, G.C. and Aaron, K.P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011396489&doi=10.34314%2Fg4s28k32&partnerID=40&md5=349f9fbf32ea88fe10898dd8956c1f49,English,American Leather Chemists Association,"[""Biochemistry and Biotechnology Lab, CSIR-Central Leather Research Institute, Chennai, India"", ""Shoe & Product Design Centre (SPDC), CSIR-Central Leather Research Institute, Chennai, India"", ""Department of Leather Technology, Anna University, AC Tech Campus, Chennai, India""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: G.C. Jayakumar; Biochemistry and Biotechnology Lab, CSIR-Central Leather Research Institute, Chennai, India; email: jaykumar@clri.res.in; CODEN: JALCA | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.34314/g4s28k32,Animals;Biopolymers;Composite films;Leather;Trimming;Waste management;Waste utilization;Alkali concentrations;Animal skins;Biocomposite;Industrial scale;Meat industry;Protein solution;Single-step;Solid waste management;Trimming wastes;Value addition;Tensile strength,,
rayyan-508874025,"Amphoteric superabsorbent polymer based on waste collagen as loading media and safer release systems for herbicide 2, 4-D",2020,,,Journal of Applied Polymer Science,00218995 (ISSN),137,12,,"Xu, S. and Yin, Y. and Wang, Y. and Li, X. and Hu, Z. and Wang, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073958698&doi=10.1002%2Fapp.48480&partnerID=40&md5=d0ea804d621a3508cdbfa1e8c5320fbe,English,John Wiley and Sons Inc.,"[""School of Chemical Engineering, Sichuan University, Chendu, 610065, China"", ""College of Civil Aviation Safety Engineering, Civil Aviation Flight University of China, Guanghan, 618307, China""]",,"Export Date: 30 March 2026; Cited By: 20; Correspondence Address: Z. Hu; College of Civil Aviation Safety Engineering, Civil Aviation Flight University of China, Guanghan, 618307, China; email: huzaiyin123@163.com; CODEN: JAPNA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.1002/app.48480,"adsorption and sustained released 2, 4-D;amphoteric superabsorbent resin;leather waste;Acrylic monomers;Alkalinity;Herbicides;Integral equations;Leather;Organic polymers;Pollution control;Scanning electron microscopy;Sodium chloride;Thermogravimetric analysis;Water pollution;Weed control;2 ,4-dichlorophenoxyacetic acid (2 ,4-D);Dimethyldiallylammonium chloride;Environmental pollutions;Equilibrium swelling;Leather wastes;Pseudo-first order kinetics;Superabsorbent polymer;Superabsorbent resin;Ascorbic acid",,
rayyan-508874026,Valorization of raw hide trimmings as alternative protein source for poultry feed: A step towards sustainable waste management and circular bioeconomy,2026,,,Journal of Cleaner Production,09596526 (ISSN),542,,,"Islam, M.T. and Uddin, M.E. and Karim, M.S. and Islam, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105028067794&doi=10.1016%2Fj.jclepro.2026.147579&partnerID=40&md5=3483b0e33c7fa69a999f635cb7f51bc8,English,Elsevier Ltd,"[""Department of Leather Engineering, Faculty of Mechanical Engineering, Khulna University of Engineering & Technology, Khulna, 9203, Bangladesh"", ""Department of Petroleum and Mining Engineering, Jashore University of Science and Technology, Jashore, 7408, Bangladesh"", ""College of Engineering, Korea University, 145 Anam-ro, Seongbuk-gu, Seoul, 02841, South Korea""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: M.E. Uddin; Department of Leather Engineering, Faculty of Mechanical Engineering, Khulna University of Engineering & Technology, Khulna, 9203, Bangladesh; email: eliasuddin@le.kuet.ac.bd; CODEN: JCROE | RAYYAN-LABELS: Residuos: Residuos sólidos,Residuos: Residuos sin cromo,Producto: Productos agrícolas,Tipo de valorización: Valorización biológica",10.1016/j.jclepro.2026.147579,Circular economy;Leather trimmings;Poultry feed;Protein digestibility;Tannery waste;Agriculture;Bioeconomy;Costs;Leather;Tanning;Waste management;Circular economy;Leather trimming;Poultry feeds;Protein digestibility;Protein sources;Raw hide;Sustainable waste management;Tannery waste;Trimming wastes;Valorisation;Scanning electron microscopy;Trimming,,
rayyan-508874028,Silkworm-cocoon-inspired sandwich-structured hollow carbon nanofiber films with absorption-dominated electromagnetic interference shielding and tailored thermal management,2026,,,Carbon,00086223 (ISSN),247,,,"Wang, Y. and Lyu, B. and Gao, D. and Wang, L. and Zhou, Y. and Zhao, P. and Ma, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105022151943&doi=10.1016%2Fj.carbon.2025.120961&partnerID=40&md5=9e9e52e47378ddfbe9e755d8cf00e66a,English,Elsevier Ltd,"[""College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, 710021, China"", ""National Demonstration Center for Experimental Light Chemistry and Engineering Education, Shaanxi University of Science &Technology, Xi'an, 710021, China"", ""Xi'an Key Laboratory of Green Chemicals and Functional Materials, Xi'an, 710021, China""]",,"Export Date: 30 March 2026; Cited By: 1; Correspondence Address: B. Lyu; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, 710021, China; email: xianyanglvbin@163.com; D. Gao; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, 710021, China; email: dangge2000@126.com; J. Ma; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, 710021, China; email: majz@sust.edu.cn; CODEN: CRBNA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización térmica",10.1016/j.carbon.2025.120961,Absorption-dominated EMI shielding;Multi-scale structure;Thermal management;Waste leather scraps;Adsorbents;Carbon nanofibers;Carbonization;Electromagnetic pulse;Electromagnetic shielding;Electromagnetic wave interference;Leather;Signal interference;Silk;Waste management;Waste utilization;Absorption-dominated electromagnetic interference shielding;Carbon nanofibres;Electromagnetic interference shielding;Electromagnetic interference shielding materials;Leather scraps;Multi-scale structures;Performance;Silkworm cocoons;Thermal;Waste leather scrap;Temperature control,,
rayyan-508874030,Utilization of leather fibrous wastes for the production of reconstituted fibric materials: heavy metal determination and removal,2022,,,Waste Disposal and Sustainable Energy,25247980 (ISSN),4,1,29-37,"Senthil, R. and Kavukcu, S.B. and Aruni, A.W. and Dandar, U. and Basaran, B. and Sumathi, V.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126748800&doi=10.1007%2Fs42768-022-00093-4&partnerID=40&md5=588b558ed736f05b390357b0c7eea6f0,English,Springer,"[""Graduate School of Natural and Applied Science, Ege University, Izmir, Bornova, 35100, Turkey"", ""School of Bio and Chemical Engineering, Sathyabama University, Tamilnadu, Chennai, 600 199, India"", ""Department of Chemistry, Ege University, Izmir, Bornova, 35100, Turkey"", ""California University of Science and Medicine, 217 E Club Centre Dr suite a, San Bernardino, 92408, CA, United States"", ""Department of Leather Engineering, Ege University, Izmir, Bornova, 35100, Turkey"", ""School of Electrical Engineering and Centre for Automation, VIT Chennai Campus, Tamilnadu, Chennai, 600 127, India""]",,"Export Date: 30 March 2026; Cited By: 8; Correspondence Address: R. Senthil; Graduate School of Natural and Applied Science, Ege University, Bornova, Izmir, 35100, Turkey; email: senthilbiop@gmail.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química,Tipo de valorización: Aplicaciones ambientales",10.1007/s42768-022-00093-4,Leather fibres;Leather wastes;Metal recovery;Reconstituted fibric material;Recyling;Chromium Compounds;Cost Effectiveness;Heavy Metals;Leather;Reduction;Solids;Toxicity;Wastes;Chromium compounds;Cost effectiveness;Heavy metals;Leather;Physicochemical properties;Toxicity;Determination and removals;Heavy metal determination;Heavy metal removal;Leathe fiber;Leather wastes;Metal reduction;Metals recoveries;Micro-fiber;Reconstituted fibric material;Recyling;Metal recovery,,
rayyan-508874031,Progress in sustainable technologies of leather wastes valorization as solutions for the circular economy,2021,,,Journal of Cleaner Production,09596526 (ISSN),313,,,"Chojnacka, K. and Skrzypczak, D. and Mikula, K. and Witek-Krowiak, A. and Izydorczyk, G. and Kuligowski, K. and Bandrów, P. and Kułażyński, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108010082&doi=10.1016%2Fj.jclepro.2021.127902&partnerID=40&md5=2b69fd94b48f21e599c3fcdcec1c4bb6,English,Elsevier Ltd,"[""Department of Advanced Material Technology, Faculty of Chemistry, Wroclaw University of Science and Technology, Ul. M. Smoluchowskiego, 25, Wroclaw, 50-372, Poland"", ""The Szewalski Institute of Fluid-Flow Machinery Polish Academy of Sciences, Poland"", ""BADER Polska Sp. z o.o., Ul. Mostowa 1, Boleslawiec, 59-700, Poland""]",,"Export Date: 30 March 2026; Cited By: 127; Correspondence Address: K. Mikula; Wrocław, Smoluchowskiego 25, 50-372, Poland; email: katarzyna.mikula@pwr.edu.pl; CODEN: JCROE | RAYYAN-LABELS: Producto: Energía,Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Residuos: Residuos líquidos,Residuos: Residuos sin cromo,Producto: Productos agrícolas,Tipo de valorización: Valorización química,Tipo de valorización: Valorización térmica,Tipo de valorización: Valorización biológica",10.1016/j.jclepro.2021.127902,Activated carbon;Bio leaching;Chromium recovery;Hydrolysis;Leather;Valorization;Activated carbon;Biological materials;Leather;Recycling;Sustainable development;Bio-leaching;Chromium recoveries;Circular economy;Large amounts;Leather processing;Leather wastes;Sustainable technology;Tanning industry;Valorisation;Waste valorizations;Hydrolysis,,
rayyan-508874034,Valorization of trout skins for a circular bioeconomy: Ecological leather production and anaerobic co-digestion of tanning effluents with trout byproducts (Morocco),2025,,,Environmental Challenges,26670100 (ISSN),20,,,"Essalhi, F. and Essadak, A. and Bengueddour, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007090108&doi=10.1016%2Fj.envc.2025.101197&partnerID=40&md5=c934ce194066cc26e5e3b221a323eed1,English,Elsevier B.V.,"[""Laboratory of Natural Resources and Sustainable Development, Faculty of Sciences, Ibn Tofail University, Kenitra, Morocco"", ""Fish farming station Ain Aghbal, Azrou, Morocco""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: F. Essalhi; IBN TOTAIL University, Faculty of Sciences, University campus, B. P, Kenitra, Morocco; email: fatima.essalhi@uit.ac.ma | RAYYAN-LABELS: Producto: Energía,Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos líquidos,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química,Tipo de valorización: Valorización biológica",10.1016/j.envc.2025.101197,Anaerobic co-digestion;Bark tanning;Effluent;Kinetic modeling;Natural dyeing;Vegetable tanning,,
rayyan-508874035,Monetizing and selection of sustainable tannery sludge-to-energy technology using a simulation-based novel integrated MCDM model along with life cycle Techno-Economic-ESG analysis,2024,,,Chemical Engineering Journal,13858947 (ISSN),499,,,"Moktadir, M.A. and Ren, J. and Ayub, Y. and Shi, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204677075&doi=10.1016%2Fj.cej.2024.155428&partnerID=40&md5=c987a9fcb1e4a603aa2abff0dff0e390,English,Elsevier B.V.,"[""Research Institute for Advanced Manufacturing, Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong"", ""School of Chemistry and Chemical Engineering, Chongqing University, Chongqing, 400044, China""]",,"Export Date: 30 March 2026; Cited By: 10; Correspondence Address: J. Ren; Research Institute for Advanced Manufacturing, Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong; email: jzhren@polyu.edu.hk; CODEN: CMEJA | RAYYAN-LABELS: Producto: Energía,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización térmica",10.1016/j.cej.2024.155428,Energy technology selection;SDGs;Sustainability;Tannery sludge valorization;Techno-Economic ESG framework;Waste-to-energy;Competition;Earnings;Taxation;Energy recovery;Energy technologies;Energy technology selection;Tannery sludge;Tannery sludge valorization;Techno-economic ESG framework;Techno-economics;Technology selection;Valorisation;Waste to energy;Direct air capture,,
rayyan-508874037,Microbial keratinases: An overview of biochemical characterization and its eco-friendly approach for industrial applications,2020,,,Journal of Cleaner Production,09596526 (ISSN),252,,,"Srivastava, B. and Khatri, M. and Singh, G. and Arya, S.K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077075615&doi=10.1016%2Fj.jclepro.2019.119847&partnerID=40&md5=8903e67e3a5cd7ca171b0af50f9b3972,English,Elsevier Ltd,"[""Department of Biotechnology, University Institute of Engineering and Technology, Panjab University, Chandigarh, India"", ""Department of Medical Laboratory Sciences, Lovely Professional University, Phagwara, 144411, Punjab, India""]",,"Export Date: 30 March 2026; Cited By: 95; Correspondence Address: S.K. Arya; Department of Biotechnology, University Institute of Engineering and Technology, Panjab University, Chandigarh, India; email: skarya_kr@yahoo.co.in; CODEN: JCROE | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Tipo de valorización: Valorización biológica",10.1016/j.jclepro.2019.119847,Detergent industry;Feather wastes;Keratin;Leather industry;Microbial keratinases;Solid waste management;Catalysts;Chemical stability;Crosslinking;Effluents;Energy utilization;Enzymatic hydrolysis;Enzyme activity;Industrial wastes;Keratin;Leather;Mechanical stability;Planning;Pollution control;Soaps (detergents);Solid wastes;Sulfur compounds;Sustainable development;Waste management;Biochemical characteristics;Biochemical characterization;Conventional treatments;Detergent industry;Environmental pollutions;Environmental sustainability;Leather industries;Microbial keratinases;Industrial economics,,
rayyan-508874038,Fe-doped tannin-derived biochar inducing radical/nonradical oxidation pathways toward catechol abatement: A strategy of turning waste in leather industry into treasure to drive carbocatalysis-mediated persulfate activation,2025,,,Separation and Purification Technology,13835866 (ISSN),372,,,"Deng, T. and Cheng, X. and Tang, Y. and Zhou, J. and Shi, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004892867&doi=10.1016%2Fj.seppur.2025.133482&partnerID=40&md5=5898e8775ae5978e1ff689f0660c4bf1,English,Elsevier B.V.,"[""National Engineering Laboratory for Clean Technology of Leather Manufacture, College of Biomass Science and Engineering, Sichuan University, Chengdu, 610065, China"", ""Key Laboratory of Leather Chemistry and Engineering, Sichuan University, Ministry of Education, Chengdu, 610065, China""]",,"Export Date: 30 March 2026; Cited By: 4; Correspondence Address: X. Cheng; National Engineering Laboratory for Clean Technology of Leather Manufacture, College of Biomass Science and Engineering, Sichuan University, Chengdu, 610065, China; email: xin.cheng@scu.edu.cn; CODEN: SPUTF | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización térmica,Tipo de valorización: Aplicaciones ambientales",10.1016/j.seppur.2025.133482,Biochar;Emerging environmental risk;Persulfate activation;Radical/nonradical oxidation;Tannin collagen leather;Activation energy;Biodegradation;Decontamination;Free radical reactions;Ring opening polymerization;Biochar;Emerging environmental risk;Environmental risks;Fe-doped;Leather industries;Oxidation pathway;Persulfate activations;Persulphate;Radical/nonradical oxidation;Tannin collagen leather;Degradation,,
rayyan-508874039,Valorization of tannery fleshing waste into nitrogen source for sustainable production of microbial enzymes.,2026,,,3 Biotech,2190572X (ISSN),16,2,,"Sujiritha, P.B. and Ramesh, K.P.M. and Mannankatti, R. and Vikash, V.L. and Ponesakki, G. and Kamini, N.R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105027527867&doi=10.1007%2Fs13205-025-04684-w&partnerID=40&md5=9476d5050a48c71d4209dcf4445934d8,English,Springer Science and Business Media Deutschland GmbH,"[""Department of Biochemistry and Biotechnology, CSIR - Central Leather Research Institute, Tamil Nadu, Chennai, 600020, India"", ""Microbiology Laboratory and CARE (Centre for Academic and Research Excellence) Division, CSIR - Central Leather Research Institute, Tamil Nadu, Chennai, 600020, India""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: N.R. Kamini; Department of Biochemistry and Biotechnology, CSIR - Central Leather Research Institute, Chennai, Tamil Nadu, 600020, India; email: nrkamini@rediffmail.com | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos sin cromo,Tipo de valorización: Valorización biológica",10.1007/s13205-025-04684-w,Enzymatic hydrolysis;Fleshing waste;Fleshings extract;Moisture content;Product recovery;Protease;Spray drying;guanine nucleotide binding protein;microbial enzyme;nitrogen;proteinase;triacylglycerol lipase;urease;yeast extract;Arthrobacter;Article;Aspergillus niger;Bacillus subtilis;controlled study;environmental footprint;enzymatic hydrolysis;enzyme chemistry;enzyme synthesis;Filobasidiella;Fourier transform infrared spectroscopy;industrial production;leather industry;moisture;nonhuman;protein content;proton nuclear magnetic resonance;response surface method;solid waste;soybean;spectroscopy;spray drying;valorization;waste,,
rayyan-508874040,Innovative utilization of leather waste for chromium-doped ZnO photocatalysts: Advanced modeling and MATLAB optimization for effective wastewater treatment,2026,,,Journal of the Indian Chemical Society,00194522 (ISSN),103,3,,"Belkacemi, H. and Benhadji, A. and Taleb Ahmed, M. and Boudraa, R. and Tahraoui, H. and Amrane, A. and Mignot, M. and Ledoux, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105029315929&doi=10.1016%2Fj.jics.2026.102436&partnerID=40&md5=eba0c01c1c69c0e58d6fc1878a5b57a0,English,Elsevier B.V.,"[""Laboratory of Reaction Engineering, Faculty of Mechanical Engineering and Process Engineering, USTHB, BP 32, Algiers, 16111, Algeria"", ""Material Recovery and Recycling Laboratory for Sustainable Development, Faculty of Mechanical Engineering and Process Engineering, USTHB, BP 32, Algiers, 16111, Algeria"", ""Centre de Recherche en Technologie des Semi-conducteurs pour l’Energétique (CRTSE), 2, Bd Frantz Fanon, BP 140 Alger 7-Merveilles, 16038, Algeria"", ""Laboratory of Biomaterials and Transport Phenomena (LBMTP), University Yahia Fares, Médéa, 26 000, Algeria"", ""Univ Rennes, Ecole Nationale Supérieure de Chimie de Rennes, CNRS, ISCR—UMR6226, Rennes, 35000, France"", ""University Rouen Normandie, UNIROUEN, COBRA UMR CNRS 6014, INSA, Avenue de L’Université, Saint-Etienne-du-Rouvray, 76800, France"", ""Normandie University, INSA Rouen, LSPC, Laboratoire de Sécurité des Procédés Chimiques, EA 4704, Avenue de L'Université, Saint-Étienne-du-Rouvray Cedex, 76801, France""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: H. Belkacemi; Laboratory of Reaction Engineering, Faculty of Mechanical Engineering and Process Engineering, USTHB, Algiers, BP 32, 16111, Algeria; email: h.belkacemi2017@gmail.com; CODEN: JICSA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química,Tipo de valorización: Aplicaciones ambientales",10.1016/j.jics.2026.102436,Gaussian process regression;Improved Lévy flight distribution algorithm;Photodegradation;Textile dye;Waste valorization;chromium;dye;hydroxyl radical;superoxide;zinc oxide;accuracy;algorithm;Article;catalyst;concentration (parameter);electron;Gaussian process regression model;irradiation;Levy Flight Distribution algorithm;light;pH;photocatalyst;photodegradation;photoelectron;prediction;process optimization;Raman spectrometry;recycling;regression model;scanning electron microscopy;synthesis;tannery waste;waste valorization;waste water management;X ray diffraction;X ray photoemission spectroscopy,,
rayyan-508874043,Utilization of Collagen Wastes as Bioretanning Agent and Effects on the Mechanical Properties of Leather,2023,,,Tekstil ve Konfeksiyon,13003356 (ISSN),33,4,330-336,"Sancakli, A. and Ismar, E. and Arican, F. and Polat, O. and Basaran, B. and Mizan, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186441669&doi=10.32710%2Ftekstilvekonfeksiyon.1066721&partnerID=40&md5=f9acfc22f9a09ac5975e109702344cb0,English,Ege Universitesi,"[""Kazlicesme R&D Center and Test Laboratories, Tuzla, Istanbul, Turkey"", ""Department of Leather Engineering, Faculty of Engineering, Ege University, Bornova, Izmir, 35100, Turkey"", ""Department of Leather Engineering, Khulna University of Engineering & Technology, Khulna, 9203, Bangladesh""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: A. Sancakli; Kazlicesme R&D Center and Test Laboratories, Istanbul, Tuzla, Turkey; email: aykutsancakli@kazlicesme.com.tr | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.32710/tekstilvekonfeksiyon.1066721,Biotanning agent;Chrome shaving;Collagen;Hybrid polymer;Leather,,
rayyan-508874044,Recovery of Cr from chrome-containing leather waste and its utilization as reinforcement along with waste spent alumina catalyst and grinding sludge in AA 5052-based metal matrix composites,2022,,,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering",09544089 (ISSN),236,1,160-170,"Dwivedi, S.P. and Sahu, R. and Saxena, A. and Dwivedi, V.K. and Srinivas, K. and Sharma, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113134153&doi=10.1177%2F09544089211038385&partnerID=40&md5=45af1b012d195120814520e277206dfa,English,SAGE Publications Ltd,"[""G. L. Bajaj Institute of Technology & Management, India"", ""Department of Mechanical Engineering, Delhi Technological University, India"", ""Department of Mechanical Engineering, Institute of Engineering and Technology, GLA University, India"", ""Department of Mechanical Engineering, IK Gujral Punjab Technical University, India""]",,"Export Date: 30 March 2026; Cited By: 22; Correspondence Address: R. Sahu; G. L. Bajaj Institute of Technology & Management, India; email: rohitsahu87@gmail.com; CODEN: PMEEE | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.1177/09544089211038385,Chrome-containing leather waste;corrosion properties;grinding sludge;mechanical properties;spent alumina catalyst;thermal properties;Alumina;Aluminum alloys;Aluminum corrosion;Aluminum oxide;Catalysts;Chromium compounds;Compressive strength;Grinding (machining);Hematite;Industrial wastes;Leather;Metal recovery;Metallic matrix composites;Powder metals;Silica;Tensile strength;Thermal expansion;Toughness;Aluminum alloy matrices;Chrome containing leather waste;Corrosion weight loss;Microstructural investigation;Reinforcement materials;Reinforcing elements;Uniform distribution;Weight percentages;Reinforcement,,
rayyan-508874045,"A novel vegetable tannin for eco-leather production: separation, characterization and application of facile valorized indigenous Acacia nilotica bark extract",2023,,,Bioresource Technology Reports,2589014X (ISSN),23,,,"Shakil, M.S.R. and Aktar, M.S. and Rahman, S. and Ahmed, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168157215&doi=10.1016%2Fj.biteb.2023.101591&partnerID=40&md5=20a89823764a849e533f47eedb72a81d,English,Elsevier Ltd,"[""Department of Leather Products Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh"", ""Department of Leather Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh""]",,"Export Date: 30 March 2026; Cited By: 12; Correspondence Address: S. Ahmed; Department of Leather Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh; email: soburahmed@du.ac.bd | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.1016/j.biteb.2023.101591,Acacia nilotica;Extraction;mimosa;Physiochemical properties;Vegetable tanning;Flavonoids;Leather;Tanning;Tensile strength;Vegetables;phenol derivative;plant extract;tannin;Acacia nilotica;Bark extracts;Crack load;Leather production;Mimosa;Physio-chemical properties;Tanned leather;Tear strength;Vegetable tanning;Vegetable tannins;Article;bark;burst load;chemical composition;controlled study;fat content;Fourier transform infrared photoacoustic spectroscopy;grain crack load;leather industry;Mimosa;moisture;nonhuman;physical chemistry;shear strength;tannery waste;temperature;tensile strength;tongue tear strength;Vachellia nilotica;vegetable;waste valorization;Tannins,,
rayyan-508874047,THE USE OF NON-CHROME MINERAL TANNING MATERIALS AS A PREFERABLE ENVIRONMENTALLY FRIENDLY TANNING MATERIAL,2021,,,Leather and Footwear Journal,15834433 (ISSN),21,3,173-182,"Anggriyani, E. and Rachmawati, L. and Adetya, N.P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134412654&doi=10.24264%2Flfj.21.3.4&partnerID=40&md5=e0a51fd6aebae264258defc394c225b8,English,Inst. Nat. Cercetare-Dezvoltare Text. Pielarie,"Department of Leather Processing Technology, Politeknik ATK Yogyakarta, Sewon, Bantul, Yogyakarta, 55281, Indonesia",,"Export Date: 30 March 2026; Cited By: 1; Correspondence Address: E. Anggriyani; Department of Leather Processing Technology, Politeknik ATK Yogyakarta, Panggungharjo, Bantul, Yogyakarta, Jl. Ringroad Selatan, Glugo, Sewon, 55281, Indonesia; email: emiliana.anggry@gmail.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos con cromo,Residuos: Residuos líquidos,Tipo de valorización: Valorización química",10.24264/lfj.21.3.4,aluminium;free of chrome;mineral tanning agent;titanium;Aluminum;Leather;Magnesia;Sodium bicarbonate;Sodium chloride;Tanning;Tensile strength;Titanium;Waste disposal;Acid dyestuff;Antifungals;Chrome tanning;Free of chrome;Leather tanning;Mineral tanning agent;Negative sides;Physical quality;Tanning agents;Titania;Minerals,,
